STRM,SUBJECT,CATALOG_NBR,PU_EVAL_CATEGORY,CRSE_ID,PU_EVAL_MEAN
1154,HIS,424,Seminars,3395,4.33
1154,HIS,424,Papers; Reports; Problem Sets; Examinations,3395,4.33
1154,HIS,424,Readings,3395,4.89
1154,HIS,424,Overall Quality of the Course,3395,4.44
1154,HIS,424,Feedback for other students:,3395,4.67
1154,HIS,359,Lectures,3400,4.78
1154,HIS,359,Papers; Reports; Problem Sets; Examinations,3400,4.33
1154,HIS,359,Readings,3400,4.33
1154,HIS,359,Overall Quality of the Course,3400,4.67
1154,HIS,359,Feedback for other students:,3400,4.78
1154,HIS,366,Lectures,3407,4.63
1154,HIS,366,Papers; Reports; Problem Sets; Examinations,3407,4.5
1154,HIS,366,Readings,3407,4.25
1154,HIS,366,Overall Quality of the Course,3407,4.75
1154,HIS,366,Feedback for other students:,3407,4.75
1154,HIS,367,Lectures,3408,4.92
1154,HIS,367,Papers; Reports; Problem Sets; Examinations,3408,3.58
1154,HIS,367,Readings,3408,4.35
1154,HIS,367,Precepts,3408,4.25
1154,HIS,367,Overall Quality of the Course,3408,4.46
1154,HIS,367,Feedback for other students:,3408,4.68
1154,HIS,370,Lectures,3411,4.3
1154,WRI,199,Techniques & Strategies,11507,4.25
1154,WRI,199,Quality of Experience,11507,4.19
1154,ART,365,Classes,11553,4.5
1154,ART,365,Papers; Reports; Problem Sets; Examinations,11553,4.25
1154,ART,365,Readings,11553,4
1154,ART,365,Overall Quality of the Course,11553,4.5
1154,ART,365,Feedback for other students:,11553,4.25
1154,COS,448,Lectures,11558,3.39
1154,COS,448,Papers; Reports; Problem Sets; Examinations,11558,3.1
1154,COS,448,Readings,11558,3.9
1154,COS,448,Overall Quality of the Course,11558,3.44
1154,COS,448,Feedback for other students:,11558,3.88
1154,CWR,349,Classes,11559,5
1154,CWR,349,Papers; Reports; Problem Sets; Examinations,11559,5
1154,CWR,349,Readings,11559,5
1154,CWR,349,Overall Quality of the Course,11559,5
1154,CWR,349,Feedback for other students:,11559,5
1154,ENV,302,Lectures,11569,4.11
1154,ENV,302,Papers; Reports; Problem Sets; Examinations,11569,3.56
1154,ENV,302,Readings,11569,3.67
1154,ENV,302,Precepts,11569,4.67
1154,ENV,302,Overall Quality of the Course,11569,4.33
1154,ENV,302,Feedback for other students:,11569,4.33
1154,GHP,400,Seminars,11575,4.62
1154,GHP,400,Papers; Reports; Problem Sets; Examinations,11575,4.44
1154,GHP,400,Readings,11575,4.43
1154,GHP,400,Overall Quality of the Course,11575,4.62
1154,GHP,400,Feedback for other students:,11575,4.73
1154,HIS,379,Lectures,11577,4.5
1154,HIS,379,Papers; Reports; Problem Sets; Examinations,11577,4.22
1154,HIS,379,Readings,11577,4.02
1154,HIS,379,Precepts,11577,4.5
1154,HIS,379,Overall Quality of the Course,11577,4.44
1154,HIS,379,Feedback for other students:,11577,4.6
1154,HIS,393,Lectures,11579,4
1154,HIS,393,Papers; Reports; Problem Sets; Examinations,11579,3.88
1154,HIS,393,Readings,11579,3.72
1154,HIS,393,Precepts,11579,4.07
1154,HIS,393,Overall Quality of the Course,11579,3.93
1154,HIS,393,Feedback for other students:,11579,4.22
1154,KOR,407,Classes,11583,4.82
1154,KOR,407,Papers; Reports; Problem Sets; Examinations,11583,4.55
1154,KOR,407,Readings,11583,4.64
1154,KOR,407,Language,11583,4.55
1154,KOR,407,Overall Quality of the Course,11583,4.73
1154,KOR,407,Feedback for other students:,11583,4.82
1154,MOL,447,Lectures,11586,4.24
1154,MOL,447,Papers; Reports; Problem Sets; Examinations,11586,4.13
1154,MOL,447,Readings,11586,4.35
1154,MOL,447,Overall Quality of the Course,11586,4.35
1154,MOL,447,Feedback for other students:,11586,4.44
1154,POR,102,Classes,11601,3.75
1154,POR,102,Papers; Reports; Problem Sets; Examinations,11601,3.5
1154,POR,102,Readings,11601,3.5
1154,POR,102,Language,11601,3.75
1154,POR,102,Overall Quality of the Course,11601,3.75
1154,POR,102,Feedback for other students:,11601,4.25
1154,PSY,317,Lectures,11604,4.25
1154,PSY,317,Papers; Reports; Problem Sets; Examinations,11604,3.89
1154,PSY,317,Readings,11604,3.56
1154,PSY,317,Precepts,11604,4.21
1154,PSY,317,Overall Quality of the Course,11604,4.18
1154,PSY,317,Feedback for other students:,11604,4.37
1154,ECO,348,Lectures,11648,3.53
1154,ECO,348,Papers; Reports; Problem Sets; Examinations,11648,2.75
1154,ECO,348,Readings,11648,3.73
1154,ECO,348,Precepts,11648,3.62
1154,ECO,348,Overall Quality of the Course,11648,3.48
1154,ECO,348,Feedback for other students:,11648,3.84
1154,ARC,206,Studios,11650,3.67
1154,ARC,206,Papers; Reports; Problem Sets; Examinations,11650,4
1154,ARC,206,Readings,11650,3.14
1154,ARC,206,Overall Quality of the Course,11650,4.14
1154,ARC,206,Feedback for other students:,11650,4.5
1154,CBE,439,Lectures,11717,4.71
1154,CBE,439,Papers; Reports; Problem Sets; Examinations,11717,3.79
1154,CBE,439,Readings,11717,3.67
1154,CBE,439,Overall Quality of the Course,11717,4.29
1154,CBE,439,Feedback for other students:,11717,4.57
1154,ENG,221,Lectures,11725,3.15
1154,ENG,221,Papers; Reports; Problem Sets; Examinations,11725,3.9
1154,ENG,221,Readings,11725,3.1
1154,ENG,221,Precepts,11725,4.37
1154,ENG,221,Overall Quality of the Course,11725,3.74
1154,ENG,221,Feedback for other students:,11725,4.1
1154,THR,318,Classes,11750,5
1154,THR,318,Papers; Reports; Problem Sets; Examinations,11750,4.88
1154,THR,318,Readings,11750,5
1154,HIS,370,Papers; Reports; Problem Sets; Examinations,3411,3.74
1154,HIS,370,Readings,3411,3.32
1154,HIS,370,Precepts,3411,3.4
1154,HIS,370,Overall Quality of the Course,3411,3.86
1154,HIS,370,Feedback for other students:,3411,3.97
1154,HIS,376,Lectures,3417,4.5
1154,HIS,376,Papers; Reports; Problem Sets; Examinations,3417,4.31
1154,HIS,376,Readings,3417,4.45
1154,HIS,376,Precepts,3417,4.5
1154,HIS,376,Overall Quality of the Course,3417,4.58
1154,HIS,376,Feedback for other students:,3417,4.7
1154,HIS,417,Seminars,3451,4.73
1154,HIS,417,Papers; Reports; Problem Sets; Examinations,3451,4.73
1154,HIS,417,Readings,3451,4.73
1154,HIS,417,Overall Quality of the Course,3451,4.73
1154,HIS,417,Feedback for other students:,3451,4.82
1154,HIS,519,Seminars,3515,5
1154,HIS,519,Papers; Reports; Problem Sets; Examinations,3515,4.83
1154,HIS,519,Readings,3515,5
1154,HIS,519,Overall Quality of the Course,3515,5
1154,HIS,519,Feedback for other students:,3515,5
1154,HIS,529,Seminars,3525,4.67
1154,HIS,529,Papers; Reports; Problem Sets; Examinations,3525,4.83
1154,HIS,529,Readings,3525,4.83
1154,HIS,529,Overall Quality of the Course,3525,5
1154,HIS,529,Feedback for other students:,3525,4.83
1154,HIS,543,Seminars,3532,5
1154,HIS,543,Papers; Reports; Problem Sets; Examinations,3532,5
1154,HIS,543,Readings,3532,4.75
1154,HIS,543,Overall Quality of the Course,3532,5
1154,HIS,543,Feedback for other students:,3532,4.75
1154,HIS,559,Seminars,3548,5
1154,HIS,559,Papers; Reports; Problem Sets; Examinations,3548,5
1154,HIS,559,Readings,3548,5
1154,HIS,559,Overall Quality of the Course,3548,5
1154,HIS,559,Feedback for other students:,3548,5
1154,HIS,590,Seminars,3578,5
1154,HIS,590,Papers; Reports; Problem Sets; Examinations,3578,5
1154,HIS,590,Readings,3578,4.83
1154,HIS,590,Overall Quality of the Course,3578,5
1154,HIS,590,Feedback for other students:,3578,5
1154,COM,206,Lectures,3770,4.17
1154,COM,206,Papers; Reports; Problem Sets; Examinations,3770,4.5
1154,COM,206,Readings,3770,4.33
1154,COM,206,Precepts,3770,4.17
1154,COM,206,Overall Quality of the Course,3770,4
1154,COM,206,Feedback for other students:,3770,4.8
1154,HUM,218_219,Lectures,3780,4.02
1154,HUM,218_219,Papers; Reports; Problem Sets; Examinations,3780,3.38
1154,HUM,218_219,Readings,3780,4.07
1154,HUM,218_219,Classes,3780,4.22
1154,HUM,218_219,Overall Quality of the Course,3780,4.25
1154,HUM,218_219,Feedback for other students:,3780,4.5
1154,JRN,240,Seminars,3788,4.57
1154,JRN,240,Papers; Reports; Problem Sets; Examinations,3788,4.93
1154,JRN,240,Readings,3788,4.92
1154,JRN,240,Overall Quality of the Course,3788,4.79
1154,JRN,240,Feedback for other students:,3788,4.87
1154,ENG,390,Lectures,3825,4.3
1154,ENG,390,Papers; Reports; Problem Sets; Examinations,3825,4.5
1154,ENG,390,Readings,3825,4.5
1154,ENG,390,Precepts,3825,4.7
1154,ENG,390,Overall Quality of the Course,3825,4.5
1154,ENG,390,Feedback for other students:,3825,4.6
1154,JRN,445,Seminars,3856,4.86
1154,JRN,445,Papers; Reports; Problem Sets; Examinations,3856,4.86
1154,JRN,445,Readings,3856,4.86
1154,JRN,445,Overall Quality of the Course,3856,5
1154,JRN,445,Feedback for other students:,3856,5
1154,JRN,447,Seminars,3858,4.5
1154,JRN,447,Papers; Reports; Problem Sets; Examinations,3858,4.44
1154,JRN,447,Readings,3858,4.56
1154,JRN,447,Overall Quality of the Course,3858,4.33
1154,JRN,447,Feedback for other students:,3858,4.44
1154,ATL,496,Seminars,3862,4.1
1154,ATL,496,Papers; Reports; Problem Sets; Examinations,3862,4
1154,ATL,496,Readings,3862,4
1154,ATL,496,Overall Quality of the Course,3862,4
1154,ATL,496,Feedback for other students:,3862,4.2
1154,ATL,497,Seminars,3863,4
1154,ATL,497,Papers; Reports; Problem Sets; Examinations,3863,4.17
1154,ATL,497,Readings,3863,3.63
1154,ATL,497,Overall Quality of the Course,3863,3.75
1154,ATL,497,Feedback for other students:,3863,3.88
1154,ITA,102,Classes,3898,4.44
1154,ITA,102,Papers; Reports; Problem Sets; Examinations,3898,3.97
1154,ITA,102,Readings,3898,3.68
1154,ITA,102,Language,3898,4.55
1154,CEE,262A,Readings,7945,3.69
1154,CEE,262A,Precepts,7945,4.71
1154,CEE,262A,Overall Quality of the Course,7945,4.28
1154,CEE,262A,Feedback for other students:,7945,4.52
1154,CEE,262B,Lectures,7946,3.88
1154,CEE,262B,Papers; Reports; Problem Sets; Examinations,7946,3.52
1154,CEE,262B,Readings,7946,3.22
1154,CEE,262B,Laboratories,7946,3.81
1154,CEE,262B,Overall Quality of the Course,7946,3.62
1154,CEE,262B,Feedback for other students:,7946,3.97
1154,CEE,303,Lectures,7948,3.19
1154,CEE,303,Papers; Reports; Problem Sets; Examinations,7948,3.04
1154,CEE,303,Readings,7948,2.42
1154,CEE,303,Overall Quality of the Course,7948,2.84
1154,CEE,303,Feedback for other students:,7948,3.41
1154,CEE,306,Lectures,7949,3
1154,CEE,306,Papers; Reports; Problem Sets; Examinations,7949,3.38
1154,CEE,306,Readings,7949,3.54
1154,CEE,306,Precepts,7949,4
1154,CEE,306,Overall Quality of the Course,7949,3.38
1154,CEE,306,Feedback for other students:,7949,3.77
1154,CEE,460,Lectures,7952,3.57
1154,CEE,460,Papers; Reports; Problem Sets; Examinations,7952,3.7
1154,CEE,460,Readings,7952,4.38
1154,CEE,460,Overall Quality of the Course,7952,3.8
1154,CEE,460,Feedback for other students:,7952,4.1
1154,CEE,364,Lectures,7955,3.76
1154,CEE,364,Papers; Reports; Problem Sets; Examinations,7955,3.67
1154,CEE,364,Readings,7955,3.9
1154,CEE,364,Laboratories,7955,4.25
1154,CEE,364,Overall Quality of the Course,7955,3.9
1154,CEE,364,Feedback for other students:,7955,4.1
1154,CEE,365,Lectures,7956,3.17
1154,CEE,365,Papers; Reports; Problem Sets; Examinations,7956,4
1154,CEE,365,Readings,7956,3.4
1154,CEE,365,Overall Quality of the Course,7956,3.2
1154,CEE,365,Feedback for other students:,7956,3.17
1154,CEE,461,Seminars,7962,4.4
1154,CEE,461,Papers; Reports; Problem Sets; Examinations,7962,4
1154,CEE,461,Readings,7962,3.88
1154,CEE,461,Overall Quality of the Course,7962,4.4
1154,CEE,461,Feedback for other students:,7962,4.5
1154,CEE,509,Seminars,7973,5
1154,CEE,509,Papers; Reports; Problem Sets; Examinations,7973,5
1154,CEE,509,Readings,7973,5
1154,CEE,509,Overall Quality of the Course,7973,5
1154,CEE,509,Feedback for other students:,7973,4.86
1154,CEE,576,Seminars,7987,4.33
1154,CEE,576,Papers; Reports; Problem Sets; Examinations,7987,4
1154,CEE,576,Readings,7987,3.8
1154,SOC,355,Lectures,13085,3.49
1154,SOC,355,Papers; Reports; Problem Sets; Examinations,13085,3.21
1154,SOC,355,Readings,13085,3.7
1154,SOC,355,Precepts,13085,4.05
1154,SOC,355,Overall Quality of the Course,13085,3.65
1154,SOC,355,Feedback for other students:,13085,3.94
1154,SOC,243,Lectures,13086,4.6
1154,SOC,243,Papers; Reports; Problem Sets; Examinations,13086,4.17
1154,SOC,243,Readings,13086,4.33
1154,SOC,243,Precepts,13086,4.33
1154,SOC,243,Overall Quality of the Course,13086,4.5
1154,SOC,243,Feedback for other students:,13086,4.67
1154,SOC,223,Lectures,13087,4.21
1154,SOC,223,Papers; Reports; Problem Sets; Examinations,13087,3.7
1154,SOC,223,Readings,13087,3.89
1154,SOC,223,Precepts,13087,3.79
1154,SOC,223,Overall Quality of the Course,13087,4.12
1154,SOC,223,Feedback for other students:,13087,4.48
1154,ENE,561,Lectures,13088,4.45
1154,ENE,561,Papers; Reports; Problem Sets; Examinations,13088,4
1154,ENE,561,Readings,13088,4.36
1154,ENE,561,Overall Quality of the Course,13088,4.45
1154,ENE,561,Feedback for other students:,13088,4.64
1154,COM,201,Seminars,13089,3.67
1154,COM,201,Papers; Reports; Problem Sets; Examinations,13089,3.67
1154,COM,201,Readings,13089,4
1154,COM,201,Overall Quality of the Course,13089,3.67
1154,COM,201,Feedback for other students:,13089,3.92
1154,ECS,342,Seminars,13090,5
1154,ECS,342,Papers; Reports; Problem Sets; Examinations,13090,5
1154,ECS,342,Readings,13090,5
1154,ECS,342,Overall Quality of the Course,13090,5
1154,ECS,342,Feedback for other students:,13090,5
1154,ECS,376,Lectures,13091,4.43
1154,ECS,376,Papers; Reports; Problem Sets; Examinations,13091,4.33
1154,ECS,376,Readings,13091,4.6
1154,ECS,376,Precepts,13091,4.4
1154,ECS,376,Overall Quality of the Course,13091,4.53
1154,ECS,376,Feedback for other students:,13091,4.6
1154,ELE,304,Lectures,13092,3.91
1154,ELE,304,Papers; Reports; Problem Sets; Examinations,13092,3.91
1154,ELE,304,Readings,13092,2.4
1154,ELE,304,Overall Quality of the Course,13092,3.91
1154,ELE,304,Feedback for other students:,13092,4.36
1154,ENG,316,Seminars,13093,4.82
1154,ENG,316,Papers; Reports; Problem Sets; Examinations,13093,4.73
1154,ENG,316,Readings,13093,4.64
1154,ENG,316,Overall Quality of the Course,13093,4.82
1154,ENG,316,Feedback for other students:,13093,4.73
1154,PHI,212,Classes,13094,3.56
1154,PHI,212,Papers; Reports; Problem Sets; Examinations,13094,3.47
1154,PHI,212,Readings,13094,2.7
1154,PHI,212,Overall Quality of the Course,13094,3.15
1154,PHI,212,Feedback for other students:,13094,3.67
1154,PHI,362,Classes,13096,4
1154,PHI,362,Papers; Reports; Problem Sets; Examinations,13096,4.5
1154,PHI,362,Readings,13096,5
1154,PHI,362,Overall Quality of the Course,13096,4
1154,PHI,362,Feedback for other students:,13096,4.5
1154,REL,306,Seminars,13097,3.88
1154,REL,306,Papers; Reports; Problem Sets; Examinations,13097,3.71
1154,REL,306,Readings,13097,4
1154,REL,306,Overall Quality of the Course,13097,4
1154,REL,306,Feedback for other students:,13097,3.89
1154,REL,383,Lectures,13098,4.47
1154,REL,383,Papers; Reports; Problem Sets; Examinations,13098,4.67
1154,REL,383,Readings,13098,4.5
1154,REL,383,Precepts,13098,4.5
1154,REL,383,Overall Quality of the Course,13098,4.69
1154,REL,383,Feedback for other students:,13098,4.87
1154,REL,452,Seminars,13099,3.92
1154,REL,452,Papers; Reports; Problem Sets; Examinations,13099,4.4
1154,REL,452,Readings,13099,4.33
1154,REL,452,Overall Quality of the Course,13099,4.17
1154,REL,452,Feedback for other students:,13099,4.5
1154,ENV,382,Seminars,13100,4.83
1154,ENV,382,Papers; Reports; Problem Sets; Examinations,13100,4.5
1154,ENV,382,Readings,13100,4.33
1154,ISC,235,Papers; Reports; Problem Sets; Examinations,9680,3.5
1154,ISC,235,Readings,9680,3.25
1154,ISC,235,Precepts,9680,4.5
1154,ISC,235,Overall Quality of the Course,9680,4.17
1154,ISC,235,Feedback for other students:,9680,5
1154,MOL,440,Seminars,9692,5
1154,MOL,440,Papers; Reports; Problem Sets; Examinations,9692,4.29
1154,MOL,440,Readings,9692,4.86
1154,MOL,440,Overall Quality of the Course,9692,5
1154,MOL,440,Feedback for other students:,9692,5
1154,ITA,102,Overall Quality of the Course,3898,4.19
1154,ITA,102,Feedback for other students:,3898,4.54
1154,ITA,1027,Classes,3899,4.86
1154,ITA,1027,Papers; Reports; Problem Sets; Examinations,3899,4.36
1154,ITA,1027,Readings,3899,4.27
1154,ITA,1027,Language,3899,4.9
1154,ITA,1027,Overall Quality of the Course,3899,4.82
1154,ITA,1027,Feedback for other students:,3899,4.91
1154,ITA,307,Classes,3910,5
1154,ITA,307,Papers; Reports; Problem Sets; Examinations,3910,5
1154,ITA,307,Readings,3910,5
1154,ITA,307,Language,3910,5
1154,ITA,307,Overall Quality of the Course,3910,5
1154,ITA,307,Feedback for other students:,3910,5
1154,ITA,310,Lectures,3913,4.54
1154,ITA,310,Papers; Reports; Problem Sets; Examinations,3913,3.86
1154,ITA,310,Readings,3913,4.21
1154,ITA,310,Precepts,3913,4.43
1154,ITA,310,Language,3913,3.8
1154,ITA,310,Overall Quality of the Course,3913,4.31
1154,ITA,310,Feedback for other students:,3913,4.47
1154,JPN,102,Classes,3925,4.7
1154,JPN,102,Papers; Reports; Problem Sets; Examinations,3925,4.35
1154,JPN,102,Readings,3925,4.4
1154,JPN,102,Language,3925,4.72
1154,JPN,102,Overall Quality of the Course,3925,4.67
1154,JPN,102,Feedback for other students:,3925,4.63
1154,JPN,107,Classes,3927,4.89
1154,JPN,107,Papers; Reports; Problem Sets; Examinations,3927,4.11
1154,JPN,107,Readings,3927,4.56
1154,JPN,107,Language,3927,4.78
1154,JPN,107,Overall Quality of the Course,3927,4.78
1154,JPN,107,Feedback for other students:,3927,4.78
1154,JPN,302,Classes,3931,4.85
1154,JPN,302,Papers; Reports; Problem Sets; Examinations,3931,4.6
1154,JPN,302,Readings,3931,4.6
1154,JPN,302,Language,3931,4.4
1154,JPN,302,Overall Quality of the Course,3931,4.7
1154,JPN,302,Feedback for other students:,3931,4.9
1154,LAT,102,Classes,3945,3.67
1154,LAT,102,Papers; Reports; Problem Sets; Examinations,3945,3.5
1154,LAT,102,Readings,3945,3.67
1154,LAT,102,Language,3945,4
1154,NES,338,Feedback for other students:,4616,4.7
1154,NES,345,Seminars,4622,3.4
1154,NES,345,Papers; Reports; Problem Sets; Examinations,4622,2.5
1154,NES,345,Readings,4622,3.33
1154,NES,345,Overall Quality of the Course,4622,3
1154,NES,345,Feedback for other students:,4622,3.33
1154,NES,437,Classes,4651,4.57
1154,NES,437,Papers; Reports; Problem Sets; Examinations,4651,4.29
1154,NES,437,Readings,4651,4.57
1154,NES,437,Overall Quality of the Course,4651,4.57
1154,NES,437,Feedback for other students:,4651,4.83
1154,PER,102,Classes,4868,5
1154,PER,102,Papers; Reports; Problem Sets; Examinations,4868,4.78
1154,PER,102,Readings,4868,4.5
1154,PER,102,Language,4868,5
1154,PER,102,Overall Quality of the Course,4868,5
1154,PER,102,Feedback for other students:,4868,5
1154,PER,107,Classes,4870,5
1154,PER,107,Papers; Reports; Problem Sets; Examinations,4870,5
1154,PER,107,Readings,4870,5
1154,PER,107,Language,4870,5
1154,PER,107,Overall Quality of the Course,4870,5
1154,PER,107,Feedback for other students:,4870,5
1154,KOR,102,Classes,4879,4.83
1154,KOR,102,Papers; Reports; Problem Sets; Examinations,4879,4.5
1154,KOR,102,Readings,4879,4.47
1154,KOR,102,Language,4879,4.83
1154,KOR,102,Overall Quality of the Course,4879,4.94
1154,KOR,102,Feedback for other students:,4879,4.94
1154,KOR,107,Classes,4881,5
1154,KOR,107,Papers; Reports; Problem Sets; Examinations,4881,4.3
1154,KOR,107,Readings,4881,4.33
1154,KOR,107,Language,4881,4.8
1154,KOR,107,Overall Quality of the Course,4881,5
1154,KOR,107,Feedback for other students:,4881,4.89
1154,PHI,203,Lectures,4893,2.94
1154,PHI,203,Papers; Reports; Problem Sets; Examinations,4893,3.57
1154,PHI,203,Readings,4893,3.56
1154,PHI,203,Precepts,4893,4.03
1154,PHI,203,Overall Quality of the Course,4893,3.29
1154,PHI,203,Feedback for other students:,4893,3.86
1154,PHI,301,Lectures,4902,4.53
1154,PHI,301,Papers; Reports; Problem Sets; Examinations,4902,3.65
1154,PHI,301,Readings,4902,4.19
1154,PHI,301,Precepts,4902,3.99
1154,PHI,301,Overall Quality of the Course,4902,4.25
1154,PHI,301,Feedback for other students:,4902,4.34
1154,CEE,576,Overall Quality of the Course,7987,4
1154,CEE,576,Feedback for other students:,7987,4.33
1154,ORF,245,Lectures,7996,3.12
1154,ORF,245,Papers; Reports; Problem Sets; Examinations,7996,3.16
1154,ORF,245,Readings,7996,3.08
1154,ORF,245,Precepts,7996,3.09
1154,ORF,245,Overall Quality of the Course,7996,2.94
1154,ORF,245,Feedback for other students:,7996,3.19
1154,ORF,307,Lectures,7998,2.64
1154,ORF,307,Papers; Reports; Problem Sets; Examinations,7998,2.87
1154,ORF,307,Readings,7998,3.35
1154,ORF,307,Precepts,7998,3
1154,ORF,307,Overall Quality of the Course,7998,2.81
1154,ORF,307,Feedback for other students:,7998,2.99
1154,ORF,335,Lectures,8001,4.15
1154,ORF,335,Papers; Reports; Problem Sets; Examinations,8001,3.63
1154,ORF,335,Readings,8001,4.08
1154,ORF,335,Precepts,8001,3.14
1154,ORF,335,Overall Quality of the Course,8001,3.75
1154,ORF,335,Feedback for other students:,8001,3.89
1154,ORF,401,Lectures,8004,3.46
1154,ORF,401,Papers; Reports; Problem Sets; Examinations,8004,3.31
1154,ORF,401,Readings,8004,3.2
1154,ORF,401,Precepts,8004,3.67
1154,ORF,401,Overall Quality of the Course,8004,3.46
1154,ORF,401,Feedback for other students:,8004,4.13
1154,ORF,515,Lectures,8015,4.69
1154,ORF,515,Papers; Reports; Problem Sets; Examinations,8015,4.31
1154,ORF,515,Readings,8015,4.33
1154,ORF,515,Precepts,8015,3.5
1154,ORF,515,Overall Quality of the Course,8015,4.41
1154,ORF,515,Feedback for other students:,8015,4.45
1154,ORF,523,Lectures,8017,4.82
1154,ORF,523,Papers; Reports; Problem Sets; Examinations,8017,4.73
1154,ORF,523,Readings,8017,4.82
1154,ORF,523,Overall Quality of the Course,8017,4.82
1154,ORF,523,Feedback for other students:,8017,4.64
1154,DAN,209,Studios,8025,4.57
1154,THR,318,Overall Quality of the Course,11750,5
1154,THR,318,Feedback for other students:,11750,5
1154,HIS,405,Seminars,11754,4.5
1154,HIS,405,Papers; Reports; Problem Sets; Examinations,11754,4.25
1154,HIS,405,Readings,11754,4.67
1154,HIS,405,Overall Quality of the Course,11754,4.5
1154,HIS,405,Feedback for other students:,11754,4.75
1154,WRI,197,Techniques & Strategies,11792,4.53
1154,WRI,197,Quality of Experience,11792,4.76
1154,AMS,338,Seminars,11835,4.55
1154,AMS,338,Papers; Reports; Problem Sets; Examinations,11835,4.27
1154,AMS,338,Readings,11835,4.18
1154,AMS,338,Overall Quality of the Course,11835,4.55
1154,AMS,338,Feedback for other students:,11835,4.55
1154,COS,488,Classes,11849,3.82
1154,COS,488,Papers; Reports; Problem Sets; Examinations,11849,3.4
1154,COS,488,Readings,11849,3.7
1154,COS,488,Overall Quality of the Course,11849,3.52
1154,COS,488,Feedback for other students:,11849,3.67
1154,DAN,215,Seminars,11852,5
1154,DAN,215,Papers; Reports; Problem Sets; Examinations,11852,4.9
1154,DAN,215,Readings,11852,4.6
1154,DAN,215,Overall Quality of the Course,11852,4.89
1154,DAN,215,Feedback for other students:,11852,4.9
1154,GSS,365,Seminars,11861,4.75
1154,GSS,365,Papers; Reports; Problem Sets; Examinations,11861,4.6
1154,GSS,365,Readings,11861,4.55
1154,GSS,365,Overall Quality of the Course,11861,4.8
1154,GSS,365,Feedback for other students:,11861,4.9
1154,NEU,403,Lectures,11863,4.1
1154,NEU,403,Papers; Reports; Problem Sets; Examinations,11863,3.8
1154,NEU,403,Readings,11863,4.2
1154,NEU,403,Overall Quality of the Course,11863,4.2
1154,NEU,403,Feedback for other students:,11863,4.4
1154,EAS,338,Lectures,11898,4.26
1154,EAS,338,Papers; Reports; Problem Sets; Examinations,11898,3.83
1154,EAS,338,Readings,11898,3.84
1154,EAS,338,Precepts,11898,4.37
1154,EAS,338,Overall Quality of the Course,11898,4.11
1154,EAS,338,Feedback for other students:,11898,4.22
1154,ELE,456,Lectures,11903,4.83
1154,ELE,456,Papers; Reports; Problem Sets; Examinations,11903,4.67
1154,ELE,456,Readings,11903,4.5
1154,ELE,456,Overall Quality of the Course,11903,4.67
1154,ELE,456,Feedback for other students:,11903,4.5
1154,MOL,433,Lectures,11912,4.23
1154,MOL,433,Papers; Reports; Problem Sets; Examinations,11912,4.08
1154,MOL,433,Readings,11912,4.33
1154,MOL,433,Overall Quality of the Course,11912,4.42
1154,HIS,342,Classes,9705,4.38
1154,HIS,342,Papers; Reports; Problem Sets; Examinations,9705,3.5
1154,HIS,342,Readings,9705,4.5
1154,HIS,342,Overall Quality of the Course,9705,4.13
1154,HIS,342,Feedback for other students:,9705,4.5
1154,WRI,188,Techniques & Strategies,9747,3.84
1154,WRI,188,Quality of Experience,9747,4.18
1154,WRI,189,Techniques & Strategies,9748,3.43
1154,WRI,189,Quality of Experience,9748,3.55
1154,WRI,190,Techniques & Strategies,9762,4.1
1154,WRI,190,Quality of Experience,9762,4.07
1154,WRI,191,Techniques & Strategies,9763,4.44
1154,WRI,191,Quality of Experience,9763,4.4
1154,LAT,103,Classes,9974,4.67
1154,LAT,103,Papers; Reports; Problem Sets; Examinations,9974,4.5
1154,LAT,103,Readings,9974,4.5
1154,LAT,103,Language,9974,4.83
1154,LAT,103,Overall Quality of the Course,9974,4.83
1154,LAT,103,Feedback for other students:,9974,5
1154,EEB,380,Lectures,9990,4.27
1154,EEB,380,Papers; Reports; Problem Sets; Examinations,9990,4.2
1154,EEB,380,Readings,9990,4
1154,EEB,380,Laboratories,9990,3.83
1154,EEB,380,Overall Quality of the Course,9990,4.67
1154,EEB,380,Feedback for other students:,9990,4.67
1154,EGR,194,Lectures,10002,3.3
1154,EGR,194,Papers; Reports; Problem Sets; Examinations,10002,3
1154,EGR,194,Readings,10002,3.2
1154,EGR,194,Laboratories,10002,4.23
1154,EGR,194,Overall Quality of the Course,10002,3.17
1154,EGR,194,Feedback for other students:,10002,3.69
1154,ELE,396,Lectures,10006,3.22
1154,ELE,396,Papers; Reports; Problem Sets; Examinations,10006,4
1154,ELE,396,Readings,10006,2.67
1154,ELE,396,Overall Quality of the Course,10006,3.56
1154,ELE,396,Feedback for other students:,10006,4
1154,HUM,234,Lectures,10036,4.36
1154,HUM,234,Papers; Reports; Problem Sets; Examinations,10036,4
1154,HUM,234,Readings,10036,4.43
1154,HUM,234,Precepts,10036,4.29
1154,HUM,234,Overall Quality of the Course,10036,4.14
1154,HUM,234,Feedback for other students:,10036,4.17
1154,ARA,402,Classes,10039,4.56
1154,ARA,402,Papers; Reports; Problem Sets; Examinations,10039,4.11
1154,ARA,402,Readings,10039,4.14
1154,ARA,402,Language,10039,4.56
1154,ARA,402,Overall Quality of the Course,10039,4.56
1154,ARA,402,Feedback for other students:,10039,4.67
